name	docked_protein	Mean rank	SD
3	4x21	148.0	136.72234638127009
4	4x21	81.33333333333333	43.66157731156002
5	4x21	213.0	185.59094805512473
6	4x21	17.333333333333332	9.451631252505216
11	4x21	46.0	39.05124837953327
17	4x21	124.0	99.45853407325085
18	4x21	96.0	106.50352106855435
20	4x21	193.33333333333334	63.16908526592208
23	4x21	278.6666666666667	148.86347212574793
26	4x21	156.33333333333334	175.8588449107219
31	4x21	463.3333333333333	27.592269448766494
33	4x21	154.33333333333334	63.00264544710273
35	4x21	117.33333333333333	71.22031545376174
37	4x21	200.66666666666666	60.277137733417085
39	4x21	473.3333333333333	14.189197769195168
56	4x21	490.0	4.58257569495584
64	4x21	476.0	8.717797887081348
67	4x21	447.6666666666667	31.501322723551354
81	4x21	382.0	29.816103031751148
85	4x21	290.0	116.940155635265
95	4x21	211.33333333333334	82.09953308840029
106	4x21	167.66666666666666	28.0237994093116
107	4x21	170.0	45.53020975132884
111	4x21	364.0	97.04122835166504
127	4x21	222.66666666666666	45.82939377008312
129	4x21	148.66666666666666	122.65534368030336
130	4x21	154.33333333333334	81.19318526411766
131	4x21	71.66666666666667	56.897568782271655
136	4x21	198.33333333333334	37.872593432894625
137	4x21	153.66666666666666	119.08540352760842
138	4x21	247.33333333333334	49.237519569260726
141	4x21	407.0	25.865034312755125
152	4x21	110.33333333333333	91.13360156020025
153	4x21	165.33333333333334	87.96211305632292
156	4x21	229.66666666666666	35.0190424388408
167	4x21	165.33333333333334	75.73858549863031
169	4x21	219.0	95.4515583948214
170	4x21	163.66666666666666	71.9884249955042
175	4x21	261.3333333333333	28.041635710730812
176	4x21	96.33333333333333	93.02866941611781
182	4x21	135.66666666666666	103.42307930695804
184	4x21	428.3333333333333	57.465931936525074
188	4x21	392.0	54.83611948342078
191	4x21	316.3333333333333	75.24847728248946
199	4x21	246.66666666666666	118.15385450053391
200	4x21	297.3333333333333	67.88470618138766
201	4x21	284.6666666666667	18.583146486355137
205	4x21	257.6666666666667	40.501028793517506
211	4x21	374.3333333333333	98.65765724632494
2	5l4q	52.0	42.930175867331364
3	5l4q	63.333333333333336	59.01129835322498
4	5l4q	125.33333333333333	82.97790870667527
5	5l4q	165.33333333333334	132.8620838814947
6	5l4q	113.33333333333333	52.652951800761684
11	5l4q	65.33333333333333	60.475890512941874
17	5l4q	126.66666666666667	104.00641005886769
18	5l4q	133.33333333333334	54.28013755816517
20	5l4q	233.33333333333334	121.54148811551278
23	5l4q	288.0	62.601916903558156
26	5l4q	315.6666666666667	149.76759774174565
31	5l4q	463.0	17.349351572897472
33	5l4q	193.66666666666666	95.25929525948285
35	5l4q	113.0	37.64306044943742
37	5l4q	96.33333333333333	87.0765946356042
39	5l4q	472.0	10.816653826391969
56	5l4q	485.0	14.730919862656235
64	5l4q	478.3333333333333	7.571877794400362
67	5l4q	481.0	24.269322199023193
81	5l4q	309.0	15.716233645501712
85	5l4q	281.3333333333333	153.29818437715866
95	5l4q	276.3333333333333	32.71594921950658
106	5l4q	183.0	51.09794516416487
107	5l4q	196.0	100.79186475107998
111	5l4q	283.3333333333333	222.2393604502437
127	5l4q	223.33333333333334	37.89898855290644
129	5l4q	148.0	119.41105476462387
130	5l4q	87.0	10.44030650891055
131	5l4q	84.66666666666667	42.71221527073178
136	5l4q	46.0	69.28924880528002
137	5l4q	140.0	69.54135460285484
138	5l4q	144.0	98.42255838983256
141	5l4q	331.6666666666667	88.44395588921456
152	5l4q	88.0	94.62029380635002
153	5l4q	109.0	12.165525060596439
156	5l4q	186.33333333333334	44.10593308539491
167	5l4q	214.33333333333334	130.19344581557604
169	5l4q	308.0	42.720018726587654
170	5l4q	194.66666666666666	32.192131543800166
175	5l4q	350.0	28.513154858766505
176	5l4q	252.66666666666666	22.368132093076824
182	5l4q	343.0	50.76416058598822
184	5l4q	456.3333333333333	29.7040962382856
188	5l4q	453.0	8.660254037844387
191	5l4q	321.3333333333333	38.214307966170644
199	5l4q	312.3333333333333	61.158264636378725
200	5l4q	267.3333333333333	96.66609195231455
201	5l4q	181.33333333333334	71.1430483837552
